Layer,Entity Type,Linear (m),Area (m²),Count,Material Tag,Material Key,Partition Ref,Start X,Start Y,End X,End Y,Radius
S-STRS,LINE,0.25,0.0,1,,,,156207.2494633739,462495.1876344601,156457.2494633739,462495.1876344601,
S-STRS,LINE,0.25,0.0,1,,,,155957.2494633739,462495.1876344601,156207.2494633739,462495.1876344601,
S-STRS,LINE,0.25,0.0,1,,,,155707.2494633738,462495.1876344601,155957.2494633739,462495.1876344601,
S-STRS,LINE,0.25,0.0,1,,,,155457.2494633738,462495.1876344601,155707.2494633738,462495.1876344601,
S-STRS-MBND,LINE,0.54,0.0,1,,,,157230.2921508276,463231.8991618757,157457.2494633738,462745.1876344601,
S-STRS-MBND,LINE,0.2,0.0,1,,,,157035.8542763855,463279.1535318583,157230.2921508276,463231.8991618757,
S-STRS-MBND,LINE,0.31,0.0,1,,,,157319.0754598345,463411.2217386523,157035.8542763855,463279.1535318583,
S-STRS-MBND,LINE,0.2,0.0,1,,,,157124.6375853924,463458.4761086348,157319.0754598345,463411.2217386522,
S-STRS-MBND,LINE,0.54,0.0,1,,,,156897.6802728462,463945.1876360505,157124.6375853924,463458.4761086348,
S-STRS-MBND,LINE,1.2,0.0,1,,,,155707.2494633738,462745.1876344601,155707.2494633738,463945.1876360505,
S-STRS-MBND,LINE,1.2,0.0,1,,,,155957.2494633738,462745.1876344601,155957.2494633738,463945.1876360505,
S-STRS-MBND,LINE,1.2,0.0,1,,,,156207.2494633739,462745.1876344601,156207.2494633739,463945.1876360505,
S-STRS-MBND,LINE,1.2,0.0,1,,,,156457.2494633738,462745.1876344601,156457.2494633738,463945.1876360505,
S-STRS-MBND,LINE,1.2,0.0,1,,,,156707.2494633738,462745.1876344601,156707.2494633738,463945.1876360505,
S-STRS-MBND,LINE,1.07,0.0,1,,,,156957.2494633739,462745.1876344601,156957.2494633739,463817.4410947148,
S-STRS,LINE,0.13,0.0,1,,,,156957.2494633739,463817.4410947148,156957.2494633739,463945.1876360505,
S-STRS-MBND,LINE,0.08,0.0,1,,,,157207.2494633738,463359.0764201218,157207.2494633738,463438.398887269,
S-STRS-MBND,LINE,0.49,0.0,1,,,,157207.2494633738,462745.1876344601,157207.2494633738,463237.4992420116,
S-STRS,LINE,0.51,0.0,1,,,,157207.2494633738,463438.398887269,157207.2494633738,463945.1876360505,
S-STRS,LINE,0.12,0.0,1,,,,157207.2494633738,463237.4992420116,157207.2494633738,463359.0764201218,
S-STRS,LINE,1.2,0.0,1,,,,157457.2494633738,462745.1876344601,157457.2494633738,463945.1876360505,
S-STRS,LINE,1.2,0.0,1,,,,157457.2494633738,462495.1876344601,157457.2494633738,461295.1876344601,
S-STRS,LINE,1.2,0.0,1,,,,157207.2494633738,462495.1876344601,157207.2494633738,461295.1876344601,
S-STRS,LINE,1.2,0.0,1,,,,156957.2494633739,462495.1876344601,156957.2494633739,461295.1876344601,
S-STRS,LINE,1.2,0.0,1,,,,156707.2494633738,462495.1876344601,156707.2494633738,461295.1876344601,
S-STRS,LINE,1.2,0.0,1,,,,156457.2494633739,462495.1876344601,156457.2494633739,461295.1876344601,
S-STRS,LINE,1.2,0.0,1,,,,156207.2494633739,462495.1876344601,156207.2494633739,461295.1876344601,
S-STRS,LINE,1.2,0.0,1,,,,155957.2494633739,462495.1876344601,155957.2494633739,461295.1876344601,
S-STRS,LINE,1.2,0.0,1,,,,155707.2494633738,462495.1876344601,155707.2494633738,461295.1876344601,
S-STRS,LINE,1.2,0.0,1,,,,155457.2494633738,462495.1876344601,155457.2494633738,461295.1876344601,
S-STRS-MBND,LINE,1.2,0.0,1,,,,155707.2494633738,462745.1876344601,155707.2494633738,463945.1876360505,
S-STRS-MBND,LINE,1.2,0.0,1,,,,155957.2494633738,462745.1876344601,155957.2494633738,463945.1876360505,
S-STRS-MBND,LINE,1.2,0.0,1,,,,156207.2494633739,462745.1876344601,156207.2494633739,463945.1876360505,
S-STRS-MBND,LINE,1.2,0.0,1,,,,156457.2494633738,462745.1876344601,156457.2494633738,463945.1876360505,
S-STRS-MBND,LINE,1.2,0.0,1,,,,156707.2494633738,462745.1876344601,156707.2494633738,463945.1876360505,
S-STRS-MBND,LINE,1.07,0.0,1,,,,156957.2494633739,462745.1876344601,156957.2494633739,463817.4410947148,
S-STRS,LINE,0.13,0.0,1,,,,156957.2494633739,463817.4410947148,156957.2494633739,463945.1876360505,
S-STRS-MBND,LINE,0.08,0.0,1,,,,157207.2494633738,463359.0764201218,157207.2494633738,463438.398887269,
S-STRS-MBND,LINE,0.49,0.0,1,,,,157207.2494633738,462745.1876344601,157207.2494633738,463237.4992420116,
S-STRS,LINE,0.51,0.0,1,,,,157207.2494633738,463438.398887269,157207.2494633738,463945.1876360505,
S-STRS,LINE,0.12,0.0,1,,,,157207.2494633738,463237.4992420116,157207.2494633738,463359.0764201218,
S-STRS,LINE,1.2,0.0,1,,,,157207.2494633738,462495.1876344601,157207.2494633738,461295.1876344601,
S-STRS,LINE,1.2,0.0,1,,,,156957.2494633739,462495.1876344601,156957.2494633739,461295.1876344601,
S-STRS,LINE,1.2,0.0,1,,,,156707.2494633738,462495.1876344601,156707.2494633738,461295.1876344601,
S-STRS,LINE,1.2,0.0,1,,,,156457.2494633739,462495.1876344601,156457.2494633739,461295.1876344601,
S-STRS,LINE,1.2,0.0,1,,,,156207.2494633739,462495.1876344601,156207.2494633739,461295.1876344601,
S-STRS,LINE,1.2,0.0,1,,,,155957.2494633739,462495.1876344601,155957.2494633739,461295.1876344601,
S-STRS,LINE,1.2,0.0,1,,,,155707.2494633738,462495.1876344601,155707.2494633738,461295.1876344601,
S-STRS-ANNO,LINE,0.61,0.0,1,,,,158062.2494633739,463345.1876352553,157457.2494633738,463345.1876352553,
S-STRS-ANNO,LINE,1.45,0.0,1,,,,158062.2494633739,461895.1876344601,158062.2494633739,463345.1876352553,
S-STRS-ANNO,LINE,0.61,0.0,1,,,,157457.2494633738,461895.1876344601,158062.2494633739,461895.1876344601,
S-STRS-ANNO,LINE,0.18,0.0,1,,,,157457.2494633738,463345.1876352553,157582.2494633738,463470.1876352553,
S-STRS-ANNO,LINE,0.18,0.0,1,,,,157457.2494633738,463345.1876352553,157582.2494633738,463220.1876352553,
S-STRS-ANNO,LINE,0.25,0.0,1,,,,157207.2494633738,461895.1876344601,157457.2494633738,461895.1876344601,
S-STRS-ANNO,LINE,0.25,0.0,1,,,,156957.2494633739,461895.1876344601,157207.2494633738,461895.1876344601,
S-STRS-ANNO,LINE,0.25,0.0,1,,,,156707.2494633738,461895.1876344601,156957.2494633739,461895.1876344601,
S-STRS-ANNO,LINE,0.25,0.0,1,,,,156457.2494633739,461895.1876344601,156707.2494633738,461895.1876344601,
S-STRS-ANNO,LINE,0.25,0.0,1,,,,156207.2494633739,461895.1876344601,156457.2494633739,461895.1876344601,
S-STRS-ANNO,LINE,0.25,0.0,1,,,,155957.2494633739,461895.1876344601,156207.2494633739,461895.1876344601,
S-STRS-ANNO,LINE,0.25,0.0,1,,,,155707.2494633738,461895.1876344601,155957.2494633739,461895.1876344601,
S-STRS-ANNO,LINE,0.25,0.0,1,,,,155457.2494633738,461895.1876344601,155707.2494633738,461895.1876344601,
A-GENM,INSERT,0.0,0.0,1,,,,,,,,
A-GENM,INSERT,0.0,0.0,1,,,,,,,,
A-GENM,INSERT,0.0,0.0,1,,,,,,,,
S-STRS,LINE,0.53,0.0,1,,,,153977.2493985585,463970.1876360505,153977.2493985585,463445.18763446,
S-STRS,LINE,0.22,0.0,1,,,,153977.2493985585,463445.18763446,153752.2494954034,463445.18763446,
S-STRS,LINE,1.7,0.0,1,,,,155457.2494633738,462495.1876350875,153752.2494954034,462495.1876350875,
S-STRS,LINE,1.7,0.0,1,,,,155457.2494633738,462745.1876350874,153752.2494954034,462745.1876350874,
S-STRS,LINE,1.2,0.0,1,,,,155207.2494633738,462745.1876350874,155207.2494633738,463945.1876350874,
S-STRS,LINE,1.2,0.0,1,,,,155207.2494633739,462495.1876344601,155207.2494633739,461295.1876344601,
S-STRS,LINE,0.25,0.0,1,,,,155457.2494633738,462745.1876350874,155457.2494633738,462495.1876350875,
S-STRS,LINE,0.25,0.0,1,,,,155457.2494633738,463945.1876350874,155207.2494633738,463945.1876350874,
S-STRS,LINE,0.25,0.0,1,,,,155707.2494633738,463945.1876350874,155457.2494633738,463945.1876350874,
S-STRS,LINE,0.25,0.0,1,,,,155957.2494633738,463945.1876350874,155707.2494633738,463945.1876350874,
S-STRS,LINE,0.25,0.0,1,,,,156207.2494633739,463945.1876350874,155957.2494633738,463945.1876350874,
S-STRS,LINE,0.25,0.0,1,,,,156457.2494633738,463945.1876350874,156207.2494633739,463945.1876350874,
S-STRS,LINE,0.25,0.0,1,,,,156707.2494633738,463945.1876350874,156457.2494633738,463945.1876350874,
S-STRS,LINE,0.19,0.0,1,,,,156897.6802728462,463945.1876350874,156707.2494633738,463945.1876350874,
S-STRS,LINE,0.25,0.0,1,,,,155707.2494633738,462745.1876350874,155457.2494633738,462745.1876350874,
S-STRS,LINE,0.25,0.0,1,,,,155957.2494633738,462745.1876350874,155707.2494633738,462745.1876350874,
S-STRS,LINE,0.25,0.0,1,,,,156207.2494633739,462745.1876350874,155957.2494633738,462745.1876350874,
S-STRS,LINE,0.25,0.0,1,,,,156457.2494633738,462745.1876350874,156207.2494633739,462745.1876350874,
S-STRS,LINE,0.25,0.0,1,,,,156707.2494633738,462745.1876350874,156457.2494633738,462745.1876350874,
S-STRS,LINE,0.25,0.0,1,,,,156957.2494633739,462745.1876350874,156707.2494633738,462745.1876350874,
S-STRS,LINE,0.25,0.0,1,,,,157207.2494633738,462745.1876350874,156957.2494633739,462745.1876350874,
S-STRS,LINE,0.25,0.0,1,,,,157457.2494633738,462745.1876350874,157207.2494633738,462745.1876350874,
S-STRS,LINE,0.25,0.0,1,,,,155207.2494633739,461295.1876344601,155457.2494633738,461295.1876344601,
S-STRS,LINE,1.7,0.0,1,,,,155457.2494633738,462745.1876350874,153752.2494954034,462745.1876350874,
S-STRS,LINE,1.2,0.0,1,,,,155207.2494633738,462745.1876350874,155207.2494633738,463945.1876350874,
S-STRS,LINE,1.2,0.0,1,,,,155457.2494633738,462745.1876350874,155457.2494633738,463945.1876350874,
S-STRS,LINE,1.2,0.0,1,,,,155707.2494633738,462745.1876350874,155707.2494633738,463945.1876350874,
S-STRS,LINE,1.2,0.0,1,,,,155957.2494633738,462745.1876350874,155957.2494633738,463945.1876350874,
S-STRS,LINE,1.2,0.0,1,,,,156207.2494633739,462745.1876350874,156207.2494633739,463945.1876350874,
S-STRS,LINE,1.2,0.0,1,,,,156457.2494633738,462745.1876350874,156457.2494633738,463945.1876350874,
S-STRS,LINE,1.2,0.0,1,,,,156707.2494633738,462745.1876350874,156707.2494633738,463945.1876350874,
S-STRS,LINE,1.07,0.0,1,,,,156957.2494633739,462745.1876350874,156957.2494633739,463817.4410947147,
S-STRS,LINE,0.49,0.0,1,,,,157207.2494633738,462745.1876350874,157207.2494633738,463237.4992420116,
S-STRS,LINE,0.08,0.0,1,,,,157207.2494633738,463359.0764201218,157207.2494633738,463438.398887269,
S-STRS,LINE,1.2,0.0,1,,,,155207.2494633739,462495.1876344601,155207.2494633739,461295.1876344601,
S-STRS,LINE,1.2,0.0,1,,,,155457.2494633738,462745.1876350874,155457.2494633738,463945.1876350874,
S-STRS,LINE,1.2,0.0,1,,,,155707.2494633738,462745.1876350874,155707.2494633738,463945.1876350874,
S-STRS,LINE,1.2,0.0,1,,,,155957.2494633738,462745.1876350874,155957.2494633738,463945.1876350874,
S-STRS,LINE,1.2,0.0,1,,,,156207.2494633739,462745.1876350874,156207.2494633739,463945.1876350874,
S-STRS,LINE,1.2,0.0,1,,,,156457.2494633738,462745.1876350874,156457.2494633738,463945.1876350874,
S-STRS,LINE,1.2,0.0,1,,,,156707.2494633738,462745.1876350874,156707.2494633738,463945.1876350874,
S-STRS,LINE,1.07,0.0,1,,,,156957.2494633739,462745.1876350874,156957.2494633739,463817.4410947147,
S-STRS,LINE,0.49,0.0,1,,,,157207.2494633738,462745.1876350874,157207.2494633738,463237.4992420116,
S-STRS,LINE,0.08,0.0,1,,,,157207.2494633738,463359.0764201218,157207.2494633738,463438.398887269,
A-GLAZ-CURT,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CURT,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CURT,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CURT,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CURT,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CURT,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CURT,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CURT,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CURT,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CURT,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CURT,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CURT,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CURT,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CURT,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CURT,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CURT,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CURT,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CURT,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CURT,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CURT,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CURT,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CURT,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CURT,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CURT,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CURT,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CURT,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CURT,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CURT,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CURT,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CURT,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CURT,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CURT,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CURT,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CURT,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CURT,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CURT,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CURT,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CURT,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CURT,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CURT,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CURT,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CURT,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CURT,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CURT,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CURT,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CURT,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CURT,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CURT,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CURT,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CURT,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CURT,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CURT,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CURT,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CURT,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CURT,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CURT,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CURT,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CURT,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CURT,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CURT,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CURT,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CURT,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
A-GLAZ-CWMG,INSERT,0.0,0.0,1,,,,,,,,
